Identifier (RIC),Company Name,GICS Industry Name,Year,Board Cultural Diversity Percent,Board Gender Diversity Percent Score,Board Size,DIR Diversity Score,DIR Inclusion Score,EBITDA,Employees Prd/Prd Avg FY,Executive Members Gender Diversity Percent Score,Executives Cultural Diversity Score,Total Capital,Training Hours Total,Women Employees Score,Industry Group
MT.AS,ArcelorMittal SA,Metals & Mining,2024,80,82.93,10,57,29,6274000000,126086,50,56.67,62849000000,5957532,43.81,Industrial & Services
MTGb.ST,Modern Times Group MTG AB,Entertainment,2017,50,2.27,6,56.19142857,35.85714286,200446249,3542.5,64.93,62.918,1194264604,27133,85.26,Industrial & Services
MTGb.ST,Modern Times Group MTG AB,Entertainment,2018,66.67,47.89,6,63,25,9488952.15,3292.5,57.75,62.918,1206000633,14584.6,71.74,Industrial & Services
MTGb.ST,Modern Times Group MTG AB,Entertainment,2019,83.33,37.4,6,45,36,26169621.88,2201,38.55,62.918,717902157.7,18878.81,82.92,Industrial & Services
MTGb.ST,Modern Times Group MTG AB,Entertainment,2020,100,71.82,5,50,38,65613283.34,1033.5,16.21,86,1009397672,1118.94,7.31,Industrial & Services
MTGb.ST,Modern Times Group MTG AB,Entertainment,2021,100,81.04,7,70,40,122134702.2,1108.5,46.89,70,1403995929,11931,13.77,Industrial & Services
MTGb.ST,Modern Times Group MTG AB,Entertainment,2022,100,81.51,7,60.34,40,132304617.7,1081.5,41.57,63.89,1413074809,14729.27,11.66,Industrial & Services
MTGb.ST,Modern Times Group MTG AB,Entertainment,2023,87.5,61.41,8,47,36,152776398.1,965.5,38.29,69.7,1432601569,14729.27,24.44,Industrial & Services
MTGb.ST,Modern Times Group MTG AB,Entertainment,2024,87.5,61.88,8,58,36,150699677.1,1889.285714,33.49,25,1310616819,14729.27,23.51,Industrial & Services
MTNJ.J,MTN Group Ltd,Wireless Telecommunication Services,2017,38.46,64,13,35,47,2957155654,19291.5,44.84,31.25166667,14104478155,639648,59.28,Industrial & Services
MTNJ.J,MTN Group Ltd,Wireless Telecommunication Services,2018,33.33,43.6,15,30,47,4046563193,19291.5,34.25,31.25166667,14166086717,416482,57.08,Industrial & Services
MTNJ.J,MTN Group Ltd,Wireless Telecommunication Services,2019,29.41,50,17,51,47,3192238261,19291.5,35.55,25,15235061649,339030,57.79,Industrial & Services
MTNJ.J,MTN Group Ltd,Wireless Telecommunication Services,2020,26.67,29.53,15,52,79,4512816482,19291.5,52.67,25,16200647434,571445,53.52,Industrial & Services
MTNJ.J,MTN Group Ltd,Wireless Telecommunication Services,2021,41.67,12.5,12,58,73,5223723090,19291.5,56.25,16.67,17154032598,898300,63.73,Industrial & Services
MTNJ.J,MTN Group Ltd,Wireless Telecommunication Services,2022,21.43,65.55,14,60.97,78.57,5007159785,19291.5,60.92,16.67,15244902170,252127,71.48,Industrial & Services
MTNJ.J,MTN Group Ltd,Wireless Telecommunication Services,2023,35.71,33.9,14,66,29,5357495707,19291.5,64.83,12.5,15141904448,1363200,76.6,Industrial & Services
MTNJ.J,MTN Group Ltd,Wireless Telecommunication Services,2024,35.71,64.22,14,54,27,4952248635,19291.5,51.29,91.67,16334467405,1823189,74.7,Industrial & Services
MTSS.MM,Mobil'nye Telesistemy PAO,Wireless Telecommunication Services,2017,60,78.57,10,38.77428571,11.15428571,2739483865,71644.5,51.35,13.54,6990646883,2810746,90.61142857,Industrial & Services
MTSS.MM,Mobil'nye Telesistemy PAO,Wireless Telecommunication Services,2018,60,67.65,10,41,0,2963014352,67162.5,54.29,13.54,7419242943,1497355.2,92.78,Industrial & Services
MTSS.MM,Mobil'nye Telesistemy PAO,Wireless Telecommunication Services,2019,60,69.12,10,36,0,2969245121,65052.5,54.17,13.54,8700516648,862845,91.04,Industrial & Services
MTSS.MM,Mobil'nye Telesistemy PAO,Wireless Telecommunication Services,2020,50,71.59,10,37,0,3450033996,67953.16667,46.74,25,8640645617,615290,88.11,Industrial & Services
MTSS.MM,Mobil'nye Telesistemy PAO,Wireless Telecommunication Services,2021,22.22,74.47,9,40,23,2938772191,67953.16667,51.09,8.33,8304268871,985396,87.89,Industrial & Services
MTSS.MM,Mobil'nye Telesistemy PAO,Wireless Telecommunication Services,2022,44.44,91.67,9,35.42,23.08,2979961293,67953.16667,55.56,8.33,8466283176,528904,89.08,Industrial & Services
MTSS.MM,Mobil'nye Telesistemy PAO,Wireless Telecommunication Services,2023,40,83.33,10,41,4,3001200000,67953.16667,40.63,12.5,8634827586,847258,88.26,Industrial & Services
MTSS.MM,Mobil'nye Telesistemy PAO,Wireless Telecommunication Services,2024,37.5,85.87,8,41,28,2587615062,67953.16667,11.96,13.54,7723493061,1049520,97.12,Industrial & Services
MXSC.KL,Maxis Bhd,Wireless Telecommunication Services,2017,54.55,20.37,11,37.85714286,8.285714286,1065406034,2680,49.09,65.545,3608137240,55592,87.11,Industrial & Services
MXSC.KL,Maxis Bhd,Wireless Telecommunication Services,2018,54.55,14.66,11,39,0,919929055.7,3135.5,52.5,65.545,3581101453,62752,85.38,Industrial & Services
MXSC.KL,Maxis Bhd,Wireless Telecommunication Services,2019,44.44,11.02,9,21,0,951577402.8,3385,40.16,65.545,4139153827,60576,84.47714286,Industrial & Services
MXSC.KL,Maxis Bhd,Wireless Telecommunication Services,2020,44.44,8.46,9,41,0,935323383.1,3653.5,48.53,90.38,4182338308,50000,80.47,Industrial & Services
MXSC.KL,Maxis Bhd,Wireless Telecommunication Services,2021,44.44,11.04,9,47,0,921709894.3,3805,89.11,74.24,4038184438,85000,83.45,Industrial & Services
MXSC.KL,Maxis Bhd,Wireless Telecommunication Services,2022,44.44,21.09,9,39,0,892727272.7,3920,69.47,74.39,3626363636,80677.98,84.23,Industrial & Services
MXSC.KL,Maxis Bhd,Wireless Telecommunication Services,2023,40,42.43,10,41,29,862745098,3793.5,88.38,23.17,3380392157,111743.01,86.86,Industrial & Services
MXSC.KL,Maxis Bhd,Wireless Telecommunication Services,2024,40,4.26,10,37,29,922112802.2,3481.785714,87.34,65.545,3400850492,98461,83.84,Industrial & Services
NEXA.N,Nexa Resources SA,Metals & Mining,2017,10,51.928,9.6,39.8,3,686610000,5515,31.036,6.67,4343380000,160600,50.762,Industrial & Services
NEXA.N,Nexa Resources SA,Metals & Mining,2018,10,51.928,9.6,39.8,3,563122000,5901,31.036,6.67,4315262000,160600,50.762,Industrial & Services
NEXA.N,Nexa Resources SA,Metals & Mining,2019,10,51.928,9.6,39.8,3,350392000,5959.5,31.036,6.67,4025127000,160600,50.762,Industrial & Services
NEXA.N,Nexa Resources SA,Metals & Mining,2020,10,60.61,10,39,0,409698000,5554.5,25,6.67,3634595000,153000,44.06,Industrial & Services
NEXA.N,Nexa Resources SA,Metals & Mining,2021,10,62.5,10,42,0,643533000,5594.5,31.25,6.67,3335797000,98000,48.09,Industrial & Services
NEXA.N,Nexa Resources SA,Metals & Mining,2022,10,53.57,9,37,0,634648000,5732.5,22.62,6.67,3384534000,170000,53.97,Industrial & Services
NEXA.N,Nexa Resources SA,Metals & Mining,2023,10,48.81,9,37,8,287347000,5709.5,21.43,6.67,3255008000,142000,52.35,Industrial & Services
NEXA.N,Nexa Resources SA,Metals & Mining,2024,10,34.15,10,44,7,647535000,5709.5,54.88,6.67,2918825000,240000,55.34,Industrial & Services
NEXS.PA,Nexans SA,Electrical Equipment,2017,16.67,60.31,12,40,3,490637108.5,26283,28.87,73.53,3126162114,360090,87.98,Industrial & Services
NEXS.PA,Nexans SA,Electrical Equipment,2018,23.08,73.61,13,50,2,373887512.6,26683,25,77.5,2979631159,330353,86.11,Industrial & Services
NEXS.PA,Nexans SA,Electrical Equipment,2019,28.57,84.31,14,51,2,461852341.8,26474,29.41,82,2650045961,603301,89.71,Industrial & Services
NEXS.PA,Nexans SA,Electrical Equipment,2020,30.77,86.88,13,50,16,425012213,25020.5,12.19,79.41,3146067416,523492,86.87,Industrial & Services
NEXS.PA,Nexans SA,Electrical Equipment,2021,35.71,76.36,14,55,15,542254962.1,24556.5,40.32,81.82,2855648773,400502,87.5,Industrial & Services
NEXS.PA,Nexans SA,Electrical Equipment,2022,35.71,76.65,14,53.19,14.81,639982876.7,26447,40.1,81.25,3192422945,419275,87.4,Industrial & Services
NEXS.PA,Nexans SA,Electrical Equipment,2023,50,73.23,14,57,14,670985399.5,28149.5,57.83,79.03,3372584508,530772,90.11,Industrial & Services
NEXS.PA,Nexans SA,Electrical Equipment,2024,42.86,75.78,14,50.88428571,9.544285714,805466404.4,26230.5,35.42,77.63,3899989647,673844,89.98,Industrial & Services
PALF.VI,Palfinger AG,Machinery,2017,15.925,29.09166667,9.333333333,39.08333333,30.16666667,213483523.5,10091,33.87833333,47.444,1320916256,161816.8,18.78333333,Industrial & Services
PALF.VI,Palfinger AG,Machinery,2018,15.925,29.09166667,9.333333333,39.08333333,30.16666667,252344251.8,10496,33.87833333,47.444,1297716534,161816.8,18.78333333,Industrial & Services
PALF.VI,Palfinger AG,Machinery,2019,11.11,16.67,9,38,43,230236755.4,10953,41.94,47.444,1364752371,184338,19.71,Industrial & Services
PALF.VI,Palfinger AG,Machinery,2020,11.11,22.73,9,40,44,221779433.3,10975,39.71,58.33,1389975574,206943.6,18.66,Industrial & Services
PALF.VI,Palfinger AG,Machinery,2021,20,25.71,10,43,40,230550439.9,11278.5,17.81,50,1305111066,94168.8,16.67,Industrial & Services
PALF.VI,Palfinger AG,Machinery,2022,20,40,10,39.5,20,231654537.7,11971.5,37.14,50,1453579837,161816.8,16.31,Industrial & Services
PALF.VI,Palfinger AG,Machinery,2023,11.11,19.44,9,32,20,322557469.7,12469,37.5,40,1622755013,161816.8,21.2,Industrial & Services
PALF.VI,Palfinger AG,Machinery,2024,22.22,50,9,42,14,259977223.3,12543,29.17,38.89,1603025158,161816.8,20.15,Industrial & Services
PEAN.S,Peach Property Group AG,Real Estate Management & Development,2017,38.3325,13.1375,4.5,30.5,9,33054029.35,28.5,49.36,51.95,293758105.7,2307.5,76.2175,Industrial & Services
PEAN.S,Peach Property Group AG,Real Estate Management & Development,2018,38.3325,13.1375,4.5,30.5,9,59430382.96,32.5,49.36,51.95,582204659.8,2307.5,76.2175,Industrial & Services
PEAN.S,Peach Property Group AG,Real Estate Management & Development,2019,38.3325,13.1375,4.5,30.5,9,75436912.56,43,49.36,51.95,778643774.2,2307.5,76.2175,Industrial & Services
PEAN.S,Peach Property Group AG,Real Estate Management & Development,2020,38.3325,13.1375,4.5,30.5,9,134278176.2,64.5,49.36,51.95,1168504856,2307.5,76.2175,Industrial & Services
PEAN.S,Peach Property Group AG,Real Estate Management & Development,2021,40,15.59,5,28,0,206657696.1,98.5,50.99,51.95,2374302339,2307.5,88.82,Industrial & Services
PEAN.S,Peach Property Group AG,Real Estate Management & Development,2022,40,14.01,5,31,0,359827660.7,156.5,64.08,51.95,2867424914,2307.5,79.23,Industrial & Services
PEAN.S,Peach Property Group AG,Real Estate Management & Development,2023,40,11.76,5,33,17,85705265.41,213.5,58.87,51.95,2826473673,2563,71.11,Industrial & Services
PEAN.S,Peach Property Group AG,Real Estate Management & Development,2024,33.33,11.19,3,30,19,72016156.62,230.5,23.5,51.95,2720885524,2052,65.71,Industrial & Services
PROX.BR,Proximus NV,Diversified Telecommunication Services,2017,7.14,98.21,14,38.21142857,57.94857143,2035724140,13262.5,67.86,20,6524633822,286293,35.57,Industrial & Services
PROX.BR,Proximus NV,Diversified Telecommunication Services,2018,7.14,95.16,14,36,36,2113726030,13141.5,61.29,30,6475364712,283624,36.32,Industrial & Services
PROX.BR,Proximus NV,Diversified Telecommunication Services,2019,7.14,90.82,14,29,64,2185951618,13161,56.12,10,6520861825,268080,36.48,Industrial & Services
PROX.BR,Proximus NV,Diversified Telecommunication Services,2020,7.69,77.36,13,38,54,2432828530,12177,61.32,26.92,7303370787,411684,33.2,Industrial & Services
PROX.BR,Proximus NV,Diversified Telecommunication Services,2021,7.69,72.12,13,37.48,63.64,2098538072,11477.5,73.37,21.73,7093649819,348548,31.34,Industrial & Services
PROX.BR,Proximus NV,Diversified Telecommunication Services,2022,7.14,52.68,14,29,70,1994863014,11583,68.75,21.73,7324486301,363274.8,33.22,Industrial & Services
PROX.BR,Proximus NV,Diversified Telecommunication Services,2023,14.29,77.78,14,50,64,2033924492,11644,70.37,21.73,8295719157,364456.8,40.71,Industrial & Services
PROX.BR,Proximus NV,Diversified Telecommunication Services,2024,8.318571429,83.04,13,48,54,2012630707,12349.5,70.54,21.73,9664561549,622323.6,42.68,Industrial & Services
PSMGn.DE,Prosiebensat 1 Media SE,Media,2017,11.11,74.47,9,51,40,1297969074,6524,67.55,54.8,5400606998,47406.07143,56.25,Industrial & Services
PSMGn.DE,Prosiebensat 1 Media SE,Media,2018,11.11,71.24,9,58,40,1175566566,6533,80.36,54.8,5091063400,59839.3,57.5,Industrial & Services
PSMGn.DE,Prosiebensat 1 Media SE,Media,2019,17.22166667,31.32,9,55,47,996569737.5,6918,84.59,54.8,5270945901,63637.8,56.35,Industrial & Services
PSMGn.DE,Prosiebensat 1 Media SE,Media,2020,17.22166667,34.26,9,51,41,870786516.9,7280,83.25,54.8,6322667318,52125,59.59,Industrial & Services
PSMGn.DE,Prosiebensat 1 Media SE,Media,2021,11.11,40.94,10,54,41,998112907.3,7606.5,73.37,54.8,5377077507,26488.3,58.7,Industrial & Services
PSMGn.DE,Prosiebensat 1 Media SE,Media,2022,12.5,42.11,8,45.68,41.18,759845890.4,7595,82.97,54.8,4497003425,38272.5,37.16,Industrial & Services
PSMGn.DE,Prosiebensat 1 Media SE,Media,2023,37.5,79.86,8,48,44,641188350.5,7236,80.94,48.89,4449692649,46412.8,60.89,Industrial & Services
PSMGn.DE,Prosiebensat 1 Media SE,Media,2024,20,76.7,10,48,41,602546847.5,7114.5,84.95,60.71,4041826276,45066.8,58.2,Industrial & Services
PUBP.PA,Publicis Groupe SA,Media,2017,41.67,92.27,12,45,53,1998536486,78340,75.77,14.71,7779417233,1418100,58.04,Industrial & Services
PUBP.PA,Publicis Groupe SA,Media,2018,30.77,73.61,13,41,79,1777686026,76677.5,84.72,7.5,12313056244,1414000,63.33,Industrial & Services
PUBP.PA,Publicis Groupe SA,Media,2019,41.67,84.31,12,51,80,2516646862,79411.5,86.6,8,17725265117,1350000,59.52,Industrial & Services
PUBP.PA,Publicis Groupe SA,Media,2020,61.54,68.13,13,47,61,2635564240,81143,93.44,16.18,16867366878,1112600,60.96,Industrial & Services
PUBP.PA,Publicis Groupe SA,Media,2021,57.14,76.36,14,47,79,2633972217,83791,88.72,7.58,16226723962,1640540,64.67,Industrial & Services
PUBP.PA,Publicis Groupe SA,Media,2022,53.85,87.31,13,66.05,78.95,3085402397,93276.5,89.59,1.56,16880351027,1670395,64.68,Industrial & Services
PUBP.PA,Publicis Groupe SA,Media,2023,46.15,57.32,13,50,79,3261121473,100658.5,81.31,11.29,16871751294,1742339,65.73,Industrial & Services
PUBP.PA,Publicis Groupe SA,Media,2024,46.15,59.9,13,57,69,3224971529,84756.85714,87.24,3.95,16783310902,1654000,63.67,Industrial & Services
PWON.JK,Pakuwon Jati Tbk PT,Real Estate Management & Development,2017,12.5,95.69857143,5.142857143,30.66666667,22.5,148530686.1,2894,53.93571429,53.795,1207501775,81756.2,8.815714286,Industrial & Services
PWON.JK,Pakuwon Jati Tbk PT,Real Estate Management & Development,2018,12.5,98.72,3,34,36,176701584.7,3024,79.49,53.795,1343091507,81756.2,11.05,Industrial & Services
PWON.JK,Pakuwon Jati Tbk PT,Real Estate Management & Development,2019,12.5,98.81,8,31,33,220391385.3,3100,17.86,53.795,1453347798,81756.2,8.68,Industrial & Services
PWON.JK,Pakuwon Jati Tbk PT,Real Estate Management & Development,2020,12.5,98.84,8,27,33,229023333.3,3004,18.6,53.795,1649303550,59033,6.6,Industrial & Services
PWON.JK,Pakuwon Jati Tbk PT,Real Estate Management & Development,2021,12.5,96.74,8,21,33,97366527.28,2837,17.39,53.795,1534381319,72525,7.52,Industrial & Services
PWON.JK,Pakuwon Jati Tbk PT,Real Estate Management & Development,2022,12.5,94,3,31,0,171164438.8,2721.5,85.52,53.795,1746334850,74871,9.22,Industrial & Services
PWON.JK,Pakuwon Jati Tbk PT,Real Estate Management & Development,2023,12.5,91.57,3,40,0,179163674.2,2743,80.12,48.33,1734350682,99354,9.11,Industrial & Services
PWON.JK,Pakuwon Jati Tbk PT,Real Estate Management & Development,2024,12.5,91.21,3,30.66666667,22.5,186313757.7,2923,78.57,59.26,1880706956,102998,9.53,Industrial & Services
RAND.AS,Randstad NV,Professional Services,2017,57.14,62.73,7,54.15714286,47.10714286,1383260757,35105,74,49.492,6722208227,864100,98.05,Industrial & Services
RAND.AS,Randstad NV,Professional Services,2018,57.14,63.79,7,55,44,1617120837,38375,75.96,49.492,7294247179,864100,97.25,Industrial & Services
RAND.AS,Randstad NV,Professional Services,2019,42.86,64.02,7,50,21,1566038159,38550,66.67,49.492,6810080039,864100,97.77,Industrial & Services
RAND.AS,Randstad NV,Professional Services,2020,42.86,56.55,7,51,20,1222520762,36480,87.5,59.52,6592574499,864100,98.38,Industrial & Services
RAND.AS,Randstad NV,Professional Services,2021,42.86,91.95,7,57,41,1604028829,37105,85.52,47.5,7020894436,864100,97.44,Industrial & Services
RAND.AS,Randstad NV,Professional Services,2022,50,95.65,6,61.1,68.75,1708047945,42860,85.87,47.73,6484375000,864100,94.86,Industrial & Services
RAND.AS,Randstad NV,Professional Services,2023,50,92.02,6,56,76,1517442310,44765,90.96,62.5,6493549491,922000,95.2,Industrial & Services
RAND.AS,Randstad NV,Professional Services,2024,28.57,72.78,7,49,59,1071539497,42370,66.11,30.21,6575214826,806200,95.3,Industrial & Services
RDFJ.J,Redefine Properties Ltd,Diversified REITs,2017,7.69,35.6,13,29.916,30.954,405091068.7,434.4285714,44.84,66.665,6812779711,15918,75.71,Industrial & Services
RDFJ.J,Redefine Properties Ltd,Diversified REITs,2018,7.69,74.4,10,26,33,384666553.1,440.5,39.76,50,6421873638,36947,70,Industrial & Services
RDFJ.J,Redefine Properties Ltd,Diversified REITs,2019,7.69,66.8,10,27,31,366989328.1,440.5,37.89,66.665,6439734585,17728,75.65,Industrial & Services
RDFJ.J,Redefine Properties Ltd,Diversified REITs,2020,7.69,94.88,11,29,31,255009063.5,434.5,35.11,66.665,4465373669,14486,78.14,Industrial & Services
RDFJ.J,Redefine Properties Ltd,Diversified REITs,2021,7.69,98.75,10,33,29,266530817.6,444.5,63.58,83.33,4838584817,13172,78.6,Industrial & Services
RDFJ.J,Redefine Properties Ltd,Diversified REITs,2022,7.69,94.96,12,34.58,30.77,282268733.7,436.5,34.03,66.665,5090306952,18672,80.19,Industrial & Services
RDFJ.J,Redefine Properties Ltd,Diversified REITs,2023,7.69,86.86,9,29.916,30.954,286199272.9,422,31.78,66.665,4954932382,27076,83.74,Industrial & Services
RDFJ.J,Redefine Properties Ltd,Diversified REITs,2024,7.69,90.52,10,29.916,30.954,323133090.6,422.5,43.53,66.665,5417621495,18464,83.28,Industrial & Services
RENA.PA,Renault SA,Automobiles,2017,21.05,5.67,19,54,25,8277251952,153096.5,53.09,9.998,1.00251E+11,3229668,65.74,Industrial & Services
RENA.PA,Renault SA,Automobiles,2018,21.05,14.35,19,50,25,7864253601,182173,50.46,9.998,1.01802E+11,3375704,72.54,Industrial & Services
RENA.PA,Renault SA,Automobiles,2019,21.05,16.01,19,30,24,7249512365,181283.5,39.54,9.998,1.05363E+11,3536380,57.37,Industrial & Services
RENA.PA,Renault SA,Automobiles,2020,22.22,20.31,18,31,26,5388373229,174861.5,37.19,1.47,1.0953E+11,4929869,54.3,Industrial & Services
RENA.PA,Renault SA,Automobiles,2021,25,18.21,16,32,27,5920469272,142323.5,31.54,22.73,1.018E+11,2283403,52.03,Industrial & Services
RENA.PA,Renault SA,Automobiles,2022,23.53,11.68,17,46.11,23.1,6530393836,110150.5,37.82,4.69,99691780822,2196010,47.32,Industrial & Services
RENA.PA,Renault SA,Automobiles,2023,25,6.82,16,46,23,8058446360,105654.5,26.77,14.52,1.06338E+11,2137182,49.75,Industrial & Services
RENA.PA,Renault SA,Automobiles,2024,26.67,8.33,15,46,44,7041242945,149934.7143,32.55,6.58,1.03539E+11,2519196,54.07,Industrial & Services
RIO.AX,Rio Tinto Ltd,Metals & Mining,2017,72.73,71.91,11,54.85714286,52.42857143,17949400000,48918,53.24,66.67,66291000000,1207690,68.36,Industrial & Services
RIO.AX,Rio Tinto Ltd,Metals & Mining,2018,72.73,48.99,11,56,30,17666000000,47132.5,61.65,59.7225,62575000000,1207690,68.66,Industrial & Services
RIO.AX,Rio Tinto Ltd,Metals & Mining,2019,70,71.36,10,58,80,21129000000,46732.5,38.44,59.7225,59357000000,1207690,65.71,Industrial & Services
RIO.AX,Rio Tinto Ltd,Metals & Mining,2020,66.67,22.26,9,39,89,23868000000,46740.5,38.24,59.7225,65734000000,1177600,69.06,Industrial & Services
RIO.AX,Rio Tinto Ltd,Metals & Mining,2021,58.33,71.57,12,61,82,36797000000,48409.5,45.07,59.7225,70123000000,717250,74.83,Industrial & Services
RIO.AX,Rio Tinto Ltd,Metals & Mining,2022,45.45,72.33,11,56,0,26090000000,51535.5,48.42,25,65012000000,1014300,75.29,Industrial & Services
RIO.AX,Rio Tinto Ltd,Metals & Mining,2023,50,52.28,10,56,50,23671000000,55450,46.76,75,70693000000,1436400,76.05,Industrial & Services
RIO.AX,Rio Tinto Ltd,Metals & Mining,2024,46.15,50.12,13,58,36,21917000000,58384,44.79,72.22,71820000000,1692900,78.64,Industrial & Services
RIO.L,Rio Tinto PLC,Metals & Mining,2017,27.27,71.2,11,53.97142857,38.52428571,17945000000,48918,56.65,31.25,66291000000,1207690,68.36,Industrial & Services
